WKT,fishing_category_FO,mw_fishinghours,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-21.75 69.0,-21.75 69.05,-21.7 69.05,-21.7 69.0,-21.75 69.0))",Otter,0.9,Greenland Sea,67C8,7602:391:207:1,69.025,-21.725
"POLYGON ((-37.25 64.4,-37.25 64.45,-37.2 64.45,-37.2 64.4,-37.25 64.4))",Otter,7.7,Greenland Sea,57B2,7603:247:142:1,64.425,-37.225
"POLYGON ((-40.55 62.5,-40.55 62.55,-40.5 62.55,-40.5 62.5,-40.55 62.5))",Otter,0.93,Greenland Sea,54A3,7604:120:455:1,62.525,-40.525
"POLYGON ((-40.3 62.85,-40.3 62.9,-40.25 62.9,-40.25 62.85,-40.3 62.85))",Otter,7.5,Greenland Sea,54A3,7604:120:382:4,62.875,-40.275
"POLYGON ((-35.7 64.45,-35.7 64.5,-35.65 64.5,-35.65 64.45,-35.7 64.45))",Otter,0.93,Greenland Sea,57B4,7603:245:246:4,64.475,-35.675
"POLYGON ((-30.4 65.5,-30.4 65.55,-30.35 65.55,-30.35 65.5,-30.4 65.5))",Otter,16.40286,Greenland Sea,60B9,7603:350:353:2,65.525,-30.375
"POLYGON ((-38.2 63.4,-38.2 63.45,-38.15 63.45,-38.15 63.4,-38.2 63.4))",Otter,17.46,Greenland Sea,55B1,7603:238:141:2,63.425,-38.175
"POLYGON ((-30.65 66.55,-30.65 66.6,-30.6 66.6,-30.6 66.55,-30.65 66.55))",Otter,1.756,Greenland Sea,62B9,7603:360:456:3,66.575,-30.625
"POLYGON ((-40.6 62.05,-40.6 62.1,-40.55 62.1,-40.55 62.05,-40.6 62.05))",Otter,2.4,Greenland Sea,53A3,7604:120:205:4,62.075,-40.575
"POLYGON ((-26.4 67.35,-26.4 67.4,-26.35 67.4,-26.35 67.35,-26.4 67.35))",Otter,47.8675,Greenland Sea,63C3,7602:476:133:4,67.375,-26.375
"POLYGON ((-31.6 64.05,-31.6 64.1,-31.55 64.1,-31.55 64.05,-31.6 64.05))",Otter,0.9,Greenland Sea,57B8,7603:141:205:4,64.075,-31.575
"POLYGON ((-28.65 66.35,-28.65 66.4,-28.6 66.4,-28.6 66.35,-28.65 66.35))",Otter,0.58875,Greenland Sea,61C1,7602:468:236:3,66.375,-28.625
"POLYGON ((-30.05 65.5,-30.05 65.55,-30 65.55,-30 65.5,-30.05 65.5))",Otter,3.44,Greenland Sea,60B9,7603:350:350:1,65.525,-30.025
"POLYGON ((-22.25 69.05,-22.25 69.1,-22.2 69.1,-22.2 69.05,-22.25 69.05))",Otter,1.83,Greenland Sea,67C7,7602:392:102:3,69.075,-22.225
"POLYGON ((-35.05 64.45,-35.05 64.5,-35 64.5,-35 64.45,-35.05 64.45))",Otter,1,Greenland Sea,57B4,7603:245:140:3,64.475,-35.025
"POLYGON ((-30.45 66.4,-30.45 66.45,-30.4 66.45,-30.4 66.4,-30.45 66.4))",Otter,11.46875,Greenland Sea,61B9,7603:360:144:1,66.425,-30.425
"POLYGON ((-40.4 62.95,-40.4 63.0,-40.35 63.0,-40.35 62.95,-40.4 62.95))",Otter,19.26,Greenland Sea,54A3,7604:120:393:4,62.975,-40.375
"POLYGON ((-39.95 62.0,-39.95 62.05,-39.9 62.05,-39.9 62.0,-39.95 62.0))",Otter,0.93,Greenland Sea,53B0,7603:229:209:1,62.025,-39.925
"POLYGON ((-39.5 63.2,-39.5 63.25,-39.45 63.25,-39.45 63.2,-39.5 63.2))",Otter,4.325,Greenland Sea,55B0,7603:239:124:2,63.225,-39.475
"POLYGON ((-32.65 65.7,-32.65 65.75,-32.6 65.75,-32.6 65.7,-32.65 65.7))",Otter,0.9225,Greenland Sea,60B7,7603:352:476:1,65.725,-32.625
"POLYGON ((-31.05 65.55,-31.05 65.6,-31 65.6,-31 65.55,-31.05 65.55))",Otter,6.33,Greenland Sea,60B8,7603:351:350:3,65.575,-31.025
"POLYGON ((-30.7 66.2,-30.7 66.25,-30.65 66.25,-30.65 66.2,-30.7 66.2))",Otter,4.6009,Greenland Sea,61B9,7603:360:226:2,66.225,-30.675
"POLYGON ((-30.25 66.2,-30.25 66.25,-30.2 66.25,-30.2 66.2,-30.25 66.2))",Otter,0.95325,Greenland Sea,61B9,7603:360:122:1,66.225,-30.225
"POLYGON ((-35.6 64.85,-35.6 64.9,-35.55 64.9,-35.55 64.85,-35.6 64.85))",Otter,1,Greenland Sea,58B4,7603:245:485:4,64.875,-35.575
"POLYGON ((-38.05 63.35,-38.05 63.4,-38 63.4,-38 63.35,-38.05 63.35))",Otter,1,Greenland Sea,55B1,7603:238:130:3,63.375,-38.025
"POLYGON ((-30.45 66.0,-30.45 66.05,-30.4 66.05,-30.4 66.0,-30.45 66.0))",Otter,0.456,Greenland Sea,61B9,7603:360:104:1,66.025,-30.425
"POLYGON ((-40.85 62.15,-40.85 62.2,-40.8 62.2,-40.8 62.15,-40.85 62.15))",Otter,3.925,Greenland Sea,53A3,7604:120:218:3,62.175,-40.825
"POLYGON ((-36.15 64.3,-36.15 64.35,-36.1 64.35,-36.1 64.3,-36.15 64.3))",Otter,0.9,Greenland Sea,57B3,7603:246:131:1,64.325,-36.125
"POLYGON ((-37.45 64.4,-37.45 64.45,-37.4 64.45,-37.4 64.4,-37.45 64.4))",Otter,1.03333333333333,Greenland Sea,57B2,7603:247:144:1,64.425,-37.425
"POLYGON ((-34.5 65.0,-34.5 65.05,-34.45 65.05,-34.45 65.0,-34.5 65.0))",Otter,1.03333333333333,Greenland Sea,59B5,7603:354:104:2,65.025,-34.475
"POLYGON ((-40.15 62.9,-40.15 62.95,-40.1 62.95,-40.1 62.9,-40.15 62.9))",Otter,0.9,Greenland Sea,54A3,7604:120:391:1,62.925,-40.125
"POLYGON ((-30.85 66.25,-30.85 66.3,-30.8 66.3,-30.8 66.25,-30.85 66.25))",Otter,0.58875,Greenland Sea,61B9,7603:360:228:3,66.275,-30.825
"POLYGON ((-40.65 62.5,-40.65 62.55,-40.6 62.55,-40.6 62.5,-40.65 62.5))",Otter,9.12,Greenland Sea,54A3,7604:120:456:1,62.525,-40.625
"POLYGON ((-40.5 62.75,-40.5 62.8,-40.45 62.8,-40.45 62.75,-40.5 62.75))",Otter,26.5633333333333,Greenland Sea,54A3,7604:120:374:4,62.775,-40.475
"POLYGON ((-39.9 63.2,-39.9 63.25,-39.85 63.25,-39.85 63.2,-39.9 63.2))",Otter,26.55,Greenland Sea,55B0,7603:239:228:2,63.225,-39.875
"POLYGON ((-40.5 62.5,-40.5 62.55,-40.45 62.55,-40.45 62.5,-40.5 62.5))",Otter,1.83,Greenland Sea,54A3,7604:120:354:2,62.525,-40.475
"POLYGON ((-34.8 62.3,-34.8 62.35,-34.75 62.35,-34.75 62.3,-34.8 62.3))",Otter,0.75,Greenland Sea,53B5,7603:124:237:2,62.325,-34.775
"POLYGON ((-40.5 62.4,-40.5 62.45,-40.45 62.45,-40.45 62.4,-40.5 62.4))",Otter,41.56,Greenland Sea,53A3,7604:120:144:2,62.425,-40.475
"POLYGON ((-30.55 65.45,-30.55 65.5,-30.5 65.5,-30.5 65.45,-30.55 65.45))",Otter,7.97,Greenland Sea,59B9,7603:350:245:3,65.475,-30.525
"POLYGON ((-29.7 65.8,-29.7 65.85,-29.65 65.85,-29.65 65.8,-29.7 65.8))",Otter,9.82,Greenland Sea,60C0,7602:459:486:2,65.825,-29.675
"POLYGON ((-35.65 64.3,-35.65 64.35,-35.6 64.35,-35.6 64.3,-35.65 64.3))",Otter,17.7310833333333,Greenland Sea,57B4,7603:245:236:1,64.325,-35.625
"POLYGON ((-40.8 62.0,-40.8 62.05,-40.75 62.05,-40.75 62.0,-40.8 62.0))",Otter,1.825,Greenland Sea,53A3,7604:120:207:2,62.025,-40.775
"POLYGON ((-29.7 65.75,-29.7 65.8,-29.65 65.8,-29.65 65.75,-29.7 65.75))",Otter,29.4151,Greenland Sea,60C0,7602:459:476:4,65.775,-29.675
"POLYGON ((-34.3 65.5,-34.3 65.55,-34.25 65.55,-34.25 65.5,-34.3 65.5))",Otter,0.58875,Greenland Sea,60B5,7603:354:352:2,65.525,-34.275
"POLYGON ((-30.7 66.35,-30.7 66.4,-30.65 66.4,-30.65 66.35,-30.7 66.35))",Otter,0.608375,Greenland Sea,61B9,7603:360:236:4,66.375,-30.675
"POLYGON ((-26.65 67.25,-26.65 67.3,-26.6 67.3,-26.6 67.25,-26.65 67.25))",Otter,2.43,Greenland Sea,63C3,7602:476:226:3,67.275,-26.625
"POLYGON ((-30.65 66.0,-30.65 66.05,-30.6 66.05,-30.6 66.0,-30.65 66.0))",Otter,6.8284083325,Greenland Sea,61B9,7603:360:206:1,66.025,-30.625
"POLYGON ((-30.7 66.8,-30.7 66.85,-30.65 66.85,-30.65 66.8,-30.7 66.8))",Otter,2.364375,Greenland Sea,62B9,7603:360:486:2,66.825,-30.675
"POLYGON ((-37.6 64.4,-37.6 64.45,-37.55 64.45,-37.55 64.4,-37.6 64.4))",Otter,0.775,Greenland Sea,57B2,7603:247:245:2,64.425,-37.575
"POLYGON ((-38.4 63.4,-38.4 63.45,-38.35 63.45,-38.35 63.4,-38.4 63.4))",Otter,15.9633333333333,Greenland Sea,55B1,7603:238:143:2,63.425,-38.375
"POLYGON ((-39 63.4,-39 63.45,-38.95 63.45,-38.95 63.4,-39 63.4))",Otter,1.65,Greenland Sea,55B1,7603:238:249:2,63.425,-38.975
"POLYGON ((-31.3 65.3,-31.3 65.35,-31.25 65.35,-31.25 65.3,-31.3 65.3))",Otter,0.9,Greenland Sea,59B8,7603:351:132:2,65.325,-31.275
"POLYGON ((-25.6 68.0,-25.6 68.05,-25.55 68.05,-25.55 68.0,-25.6 68.0))",Otter,19.18,Greenland Sea,65C4,7602:485:205:2,68.025,-25.575
"POLYGON ((-36.5 64.35,-36.5 64.4,-36.45 64.4,-36.45 64.35,-36.5 64.35))",Otter,0.9,Greenland Sea,57B3,7603:246:134:4,64.375,-36.475
"POLYGON ((-40.05 61.95,-40.05 62.0,-40 62.0,-40 61.95,-40.05 61.95))",Otter,25.1,Greenland Sea,52A3,7604:110:390:3,61.975,-40.025
"POLYGON ((-40.15 62.1,-40.15 62.15,-40.1 62.15,-40.1 62.1,-40.15 62.1))",Otter,3.325,Greenland Sea,53A3,7604:120:111:1,62.125,-40.125
"POLYGON ((-40.5 62.35,-40.5 62.4,-40.45 62.4,-40.45 62.35,-40.5 62.35))",Otter,22.4375,Greenland Sea,53A3,7604:120:134:4,62.375,-40.475
"POLYGON ((-30.9 65.6,-30.9 65.65,-30.85 65.65,-30.85 65.6,-30.9 65.6))",Otter,8.05818,Greenland Sea,60B9,7603:350:468:2,65.625,-30.875
"POLYGON ((-35.9 64.35,-35.9 64.4,-35.85 64.4,-35.85 64.35,-35.9 64.35))",Otter,1.8,Greenland Sea,57B4,7603:245:238:4,64.375,-35.875
"POLYGON ((-26.6 67.25,-26.6 67.3,-26.55 67.3,-26.55 67.25,-26.6 67.25))",Otter,3,Greenland Sea,63C3,7602:476:225:4,67.275,-26.575
"POLYGON ((-25.3 68.15,-25.3 68.2,-25.25 68.2,-25.25 68.15,-25.3 68.15))",Otter,17.12,Greenland Sea,65C4,7602:485:112:4,68.175,-25.275
"POLYGON ((-40.6 62.45,-40.6 62.5,-40.55 62.5,-40.55 62.45,-40.6 62.45))",Otter,8.13,Greenland Sea,53A3,7604:120:245:4,62.475,-40.575
"POLYGON ((-40.75 62.3,-40.75 62.35,-40.7 62.35,-40.7 62.3,-40.75 62.3))",Otter,0.75,Greenland Sea,53A3,7604:120:237:1,62.325,-40.725
"POLYGON ((-30.9 66.55,-30.9 66.6,-30.85 66.6,-30.85 66.55,-30.9 66.55))",Otter,1.16725,Greenland Sea,62B9,7603:360:458:4,66.575,-30.875
"POLYGON ((-35.5 64.8,-35.5 64.85,-35.45 64.85,-35.45 64.8,-35.5 64.8))",Otter,1,Greenland Sea,58B4,7603:245:384:2,64.825,-35.475
"POLYGON ((-40.4 62.85,-40.4 62.9,-40.35 62.9,-40.35 62.85,-40.4 62.85))",Otter,2.4,Greenland Sea,54A3,7604:120:383:4,62.875,-40.375
"POLYGON ((-37.85 63.4,-37.85 63.45,-37.8 63.45,-37.8 63.4,-37.85 63.4))",Otter,19.3916666666667,Greenland Sea,55B2,7603:237:248:1,63.425,-37.825
"POLYGON ((-40.55 62.1,-40.55 62.15,-40.5 62.15,-40.5 62.1,-40.55 62.1))",Otter,123.096083333333,Greenland Sea,53A3,7604:120:215:1,62.125,-40.525
"POLYGON ((-35.6 64.25,-35.6 64.3,-35.55 64.3,-35.55 64.25,-35.6 64.25))",Otter,2.7125,Greenland Sea,57B4,7603:245:225:4,64.275,-35.575
"POLYGON ((-31.05 65.6,-31.05 65.65,-31 65.65,-31 65.6,-31.05 65.6))",Otter,0.82082,Greenland Sea,60B8,7603:351:360:1,65.625,-31.025
"POLYGON ((-30.5 66.0,-30.5 66.05,-30.45 66.05,-30.45 66.0,-30.5 66.0))",Otter,0.4712,Greenland Sea,61B9,7603:360:104:2,66.025,-30.475
"POLYGON ((-36.45 63.85,-36.45 63.9,-36.4 63.9,-36.4 63.85,-36.45 63.85))",Otter,0.75,Greenland Sea,56B3,7603:236:384:3,63.875,-36.425
"POLYGON ((-30.55 66.75,-30.55 66.8,-30.5 66.8,-30.5 66.75,-30.55 66.75))",Otter,1.1775,Greenland Sea,62B9,7603:360:475:3,66.775,-30.525
"POLYGON ((-30.85 65.95,-30.85 66.0,-30.8 66.0,-30.8 65.95,-30.85 65.95))",Otter,3.9966583325,Greenland Sea,60B9,7603:350:498:3,65.975,-30.825
"POLYGON ((-30.3 65.5,-30.3 65.55,-30.25 65.55,-30.25 65.5,-30.3 65.5))",Otter,23.37,Greenland Sea,60B9,7603:350:352:2,65.525,-30.275
"POLYGON ((-24.05 68.55,-24.05 68.6,-24 68.6,-24 68.55,-24.05 68.55))",Otter,3.475,Greenland Sea,66C5,7602:384:350:3,68.575,-24.025
"POLYGON ((-35.55 64.7,-35.55 64.75,-35.5 64.75,-35.5 64.7,-35.55 64.7))",Otter,0.9,Greenland Sea,58B4,7603:245:475:1,64.725,-35.525
"POLYGON ((-26.55 67.25,-26.55 67.3,-26.5 67.3,-26.5 67.25,-26.55 67.25))",Otter,11.34,Greenland Sea,63C3,7602:476:225:3,67.275,-26.525
"POLYGON ((-39.65 63.25,-39.65 63.3,-39.6 63.3,-39.6 63.25,-39.65 63.25))",Otter,74.2858333333333,Greenland Sea,55B0,7603:239:226:3,63.275,-39.625
"POLYGON ((-30.55 66.0,-30.55 66.05,-30.5 66.05,-30.5 66.0,-30.55 66.0))",Otter,2.41231666675,Greenland Sea,61B9,7603:360:205:1,66.025,-30.525
"POLYGON ((-37.35 64.45,-37.35 64.5,-37.3 64.5,-37.3 64.45,-37.35 64.45))",Otter,2,Greenland Sea,57B2,7603:247:143:3,64.475,-37.325
"POLYGON ((-30.45 65.6,-30.45 65.65,-30.4 65.65,-30.4 65.6,-30.45 65.6))",Otter,1.8,Greenland Sea,60B9,7603:350:364:1,65.625,-30.425
"POLYGON ((-22.55 69.1,-22.55 69.15,-22.5 69.15,-22.5 69.1,-22.55 69.1))",Otter,0.9,Greenland Sea,67C7,7602:392:215:1,69.125,-22.525
"POLYGON ((-25.45 68.05,-25.45 68.1,-25.4 68.1,-25.4 68.05,-25.45 68.05))",Otter,12.865,Greenland Sea,65C4,7602:485:104:3,68.075,-25.425
"POLYGON ((-39.6 63.0,-39.6 63.05,-39.55 63.05,-39.55 63.0,-39.6 63.0))",Otter,0.75,Greenland Sea,55B0,7603:239:205:2,63.025,-39.575
"POLYGON ((-40.15 61.9,-40.15 61.95,-40.1 61.95,-40.1 61.9,-40.15 61.9))",Otter,7.26,Greenland Sea,52A3,7604:110:391:1,61.925,-40.125
"POLYGON ((-36.4 64.35,-36.4 64.4,-36.35 64.4,-36.35 64.35,-36.4 64.35))",Otter,0.9,Greenland Sea,57B3,7603:246:133:4,64.375,-36.375
"POLYGON ((-29.95 65.7,-29.95 65.75,-29.9 65.75,-29.9 65.7,-29.95 65.7))",Otter,35.5355,Greenland Sea,60C0,7602:459:479:1,65.725,-29.925
"POLYGON ((-30.5 66.2,-30.5 66.25,-30.45 66.25,-30.45 66.2,-30.5 66.2))",Otter,10.354175,Greenland Sea,61B9,7603:360:124:2,66.225,-30.475
"POLYGON ((-40 63.2,-40 63.25,-39.95 63.25,-39.95 63.2,-40 63.2))",Otter,0.9,Greenland Sea,55B0,7603:239:229:2,63.225,-39.975
"POLYGON ((-30.6 65.55,-30.6 65.6,-30.55 65.6,-30.55 65.55,-30.6 65.55))",Otter,7.8918,Greenland Sea,60B9,7603:350:455:4,65.575,-30.575
"POLYGON ((-39.5 63.3,-39.5 63.35,-39.45 63.35,-39.45 63.3,-39.5 63.3))",Otter,2.58,Greenland Sea,55B0,7603:239:134:2,63.325,-39.475
"POLYGON ((-30.55 66.05,-30.55 66.1,-30.5 66.1,-30.5 66.05,-30.55 66.05))",Otter,5.83625,Greenland Sea,61B9,7603:360:205:3,66.075,-30.525
"POLYGON ((-30.1 65.55,-30.1 65.6,-30.05 65.6,-30.05 65.55,-30.1 65.55))",Otter,21.36328,Greenland Sea,60B9,7603:350:350:4,65.575,-30.075
"POLYGON ((-40.75 62.25,-40.75 62.3,-40.7 62.3,-40.7 62.25,-40.75 62.25))",Otter,4.9575,Greenland Sea,53A3,7604:120:227:3,62.275,-40.725
"POLYGON ((-39.3 63.4,-39.3 63.45,-39.25 63.45,-39.25 63.4,-39.3 63.4))",Otter,0.9,Greenland Sea,55B0,7603:239:142:2,63.425,-39.275
"POLYGON ((-40.15 62.45,-40.15 62.5,-40.1 62.5,-40.1 62.45,-40.15 62.45))",Otter,0.45,Greenland Sea,53A3,7604:120:141:3,62.475,-40.125
"POLYGON ((-30.4 66.45,-30.4 66.5,-30.35 66.5,-30.35 66.45,-30.4 66.45))",Otter,9.454725,Greenland Sea,61B9,7603:360:143:4,66.475,-30.375
"POLYGON ((-30.25 66.5,-30.25 66.55,-30.2 66.55,-30.2 66.5,-30.25 66.5))",Otter,0.58875,Greenland Sea,62B9,7603:360:352:1,66.525,-30.225
"POLYGON ((-36.1 65.1,-36.1 65.15,-36.05 65.15,-36.05 65.1,-36.1 65.1))",Otter,2.86666666666667,Greenland Sea,59B3,7603:456:110:2,65.125,-36.075
"POLYGON ((-39.45 63.3,-39.45 63.35,-39.4 63.35,-39.4 63.3,-39.45 63.3))",Otter,2.7,Greenland Sea,55B0,7603:239:134:1,63.325,-39.425
"POLYGON ((-30.8 66.55,-30.8 66.6,-30.75 66.6,-30.75 66.55,-30.8 66.55))",Otter,1.16725,Greenland Sea,62B9,7603:360:457:4,66.575,-30.775
"POLYGON ((-37.15 64.4,-37.15 64.45,-37.1 64.45,-37.1 64.4,-37.15 64.4))",Otter,15.1666666666667,Greenland Sea,57B2,7603:247:141:1,64.425,-37.125
"POLYGON ((-39.95 63.05,-39.95 63.1,-39.9 63.1,-39.9 63.05,-39.95 63.05))",Otter,0.75,Greenland Sea,55B0,7603:239:209:3,63.075,-39.925
"POLYGON ((-31.2 65.5,-31.2 65.55,-31.15 65.55,-31.15 65.5,-31.2 65.5))",Otter,7.0391,Greenland Sea,60B8,7603:351:351:2,65.525,-31.175
"POLYGON ((-40.25 62.05,-40.25 62.1,-40.2 62.1,-40.2 62.05,-40.25 62.05))",Otter,12.47,Greenland Sea,53A3,7604:120:102:3,62.075,-40.225
"POLYGON ((-36.35 64.05,-36.35 64.1,-36.3 64.1,-36.3 64.05,-36.35 64.05))",Otter,1,Greenland Sea,57B3,7603:246:103:3,64.075,-36.325
"POLYGON ((-40.25 62.0,-40.25 62.05,-40.2 62.05,-40.2 62.0,-40.25 62.0))",Otter,3.63,Greenland Sea,53A3,7604:120:102:1,62.025,-40.225
"POLYGON ((-40.85 62.05,-40.85 62.1,-40.8 62.1,-40.8 62.05,-40.85 62.05))",Otter,0.75,Greenland Sea,53A3,7604:120:208:3,62.075,-40.825
"POLYGON ((-38.25 63.4,-38.25 63.45,-38.2 63.45,-38.2 63.4,-38.25 63.4))",Otter,20.8583333333333,Greenland Sea,55B1,7603:238:142:1,63.425,-38.225
"POLYGON ((-39.8 63.4,-39.8 63.45,-39.75 63.45,-39.75 63.4,-39.8 63.4))",Otter,0.93,Greenland Sea,55B0,7603:239:247:2,63.425,-39.775
"POLYGON ((-31.15 65.55,-31.15 65.6,-31.1 65.6,-31.1 65.55,-31.15 65.55))",Otter,2.4219,Greenland Sea,60B8,7603:351:351:3,65.575,-31.125
"POLYGON ((-39.5 63.25,-39.5 63.3,-39.45 63.3,-39.45 63.25,-39.5 63.25))",Otter,290.658583333333,Greenland Sea,55B0,7603:239:124:4,63.275,-39.475
"POLYGON ((-30.55 66.65,-30.55 66.7,-30.5 66.7,-30.5 66.65,-30.55 66.65))",Otter,2.34475,Greenland Sea,62B9,7603:360:465:3,66.675,-30.525
"POLYGON ((-38.3 63.35,-38.3 63.4,-38.25 63.4,-38.25 63.35,-38.3 63.35))",Otter,1,Greenland Sea,55B1,7603:238:132:4,63.375,-38.275
"POLYGON ((-36.2 64.3,-36.2 64.35,-36.15 64.35,-36.15 64.3,-36.2 64.3))",Otter,1.83,Greenland Sea,57B3,7603:246:131:2,64.325,-36.175
"POLYGON ((-35.65 64.25,-35.65 64.3,-35.6 64.3,-35.6 64.25,-35.65 64.25))",Otter,1.83,Greenland Sea,57B4,7603:245:226:3,64.275,-35.625
"POLYGON ((-25.25 68.15,-25.25 68.2,-25.2 68.2,-25.2 68.15,-25.25 68.15))",Otter,14.035,Greenland Sea,65C4,7602:485:112:3,68.175,-25.225
"POLYGON ((-22.7 69.15,-22.7 69.2,-22.65 69.2,-22.65 69.15,-22.7 69.15))",Otter,0.75,Greenland Sea,67C7,7602:392:216:4,69.175,-22.675
"POLYGON ((-35.75 64.25,-35.75 64.3,-35.7 64.3,-35.7 64.25,-35.75 64.25))",Otter,3.315,Greenland Sea,57B4,7603:245:227:3,64.275,-35.725
"POLYGON ((-30.75 65.6,-30.75 65.65,-30.7 65.65,-30.7 65.6,-30.75 65.6))",Otter,2.7,Greenland Sea,60B9,7603:350:467:1,65.625,-30.725
"POLYGON ((-28.3 66.5,-28.3 66.55,-28.25 66.55,-28.25 66.5,-28.3 66.5))",Otter,0.58875,Greenland Sea,62C1,7602:468:352:2,66.525,-28.275
"POLYGON ((-30.3 66.4,-30.3 66.45,-30.25 66.45,-30.25 66.4,-30.3 66.4))",Otter,0.456,Greenland Sea,61B9,7603:360:142:2,66.425,-30.275
"POLYGON ((-30.35 65.5,-30.35 65.55,-30.3 65.55,-30.3 65.5,-30.35 65.5))",Otter,15.02738,Greenland Sea,60B9,7603:350:353:1,65.525,-30.325
"POLYGON ((-30.6 66.2,-30.6 66.25,-30.55 66.25,-30.55 66.2,-30.6 66.2))",Otter,4.40485,Greenland Sea,61B9,7603:360:225:2,66.225,-30.575
"POLYGON ((-40.15 62.0,-40.15 62.05,-40.1 62.05,-40.1 62.0,-40.15 62.0))",Otter,16.155,Greenland Sea,53A3,7604:120:101:1,62.025,-40.125
"POLYGON ((-40.15 61.95,-40.15 62.0,-40.1 62.0,-40.1 61.95,-40.15 61.95))",Otter,25.1083333333333,Greenland Sea,52A3,7604:110:391:3,61.975,-40.125
"POLYGON ((-19.05 70.0,-19.05 70.05,-19 70.05,-19 70,-19.05 70.0))",Otter,0.9,Greenland Sea,"69D0",7701:209:100:1,70.025,-19.025
"POLYGON ((-40.7 62.15,-40.7 62.2,-40.65 62.2,-40.65 62.15,-40.7 62.15))",Otter,11.8444166666667,Greenland Sea,53A3,7604:120:216:4,62.175,-40.675
"POLYGON ((-30.75 66.55,-30.75 66.6,-30.7 66.6,-30.7 66.55,-30.75 66.55))",Otter,2.82940833325,Greenland Sea,62B9,7603:360:457:3,66.575,-30.725
"POLYGON ((-34.7 64.9,-34.7 64.95,-34.65 64.95,-34.65 64.9,-34.7 64.9))",Otter,2.03333333333333,Greenland Sea,58B5,7603:144:496:2,64.925,-34.675
"POLYGON ((-29.65 65.8,-29.65 65.85,-29.6 65.85,-29.6 65.8,-29.65 65.8))",Otter,11.37918,Greenland Sea,60C0,7602:459:486:1,65.825,-29.625
"POLYGON ((-30.05 65.55,-30.05 65.6,-30 65.6,-30 65.55,-30.05 65.55))",Otter,10.89286,Greenland Sea,60B9,7603:350:350:3,65.575,-30.025
"POLYGON ((-34.45 65.0,-34.45 65.05,-34.4 65.05,-34.4 65.0,-34.45 65.0))",Otter,0.9,Greenland Sea,59B5,7603:354:104:1,65.025,-34.425
"POLYGON ((-29.95 65.45,-29.95 65.5,-29.9 65.5,-29.9 65.45,-29.95 65.45))",Otter,2.62,Greenland Sea,59C0,7602:459:249:3,65.475,-29.925
"POLYGON ((-30.85 65.4,-30.85 65.45,-30.8 65.45,-30.8 65.4,-30.85 65.4))",Otter,0.9,Greenland Sea,59B9,7603:350:248:1,65.425,-30.825
"POLYGON ((-30.75 66.25,-30.75 66.3,-30.7 66.3,-30.7 66.25,-30.75 66.25))",Otter,0.456,Greenland Sea,61B9,7603:360:227:3,66.275,-30.725
"POLYGON ((-35.3 64.35,-35.3 64.4,-35.25 64.4,-35.25 64.35,-35.3 64.35))",Otter,27.6419166666667,Greenland Sea,57B4,7603:245:132:4,64.375,-35.275
"POLYGON ((-40.5 62.15,-40.5 62.2,-40.45 62.2,-40.45 62.15,-40.5 62.15))",Otter,1178.64633333333,Greenland Sea,53A3,7604:120:114:4,62.175,-40.475
"POLYGON ((-36.15 64.0,-36.15 64.05,-36.1 64.05,-36.1 64.0,-36.15 64.0))",Otter,3.425,Greenland Sea,57B3,7603:246:101:1,64.025,-36.125
"POLYGON ((-23.6 68.65,-23.6 68.7,-23.55 68.7,-23.55 68.65,-23.6 68.65))",Otter,1.8,Greenland Sea,66C6,7602:383:465:4,68.675,-23.575
"POLYGON ((-40.5 61.95,-40.5 62.0,-40.45 62.0,-40.45 61.95,-40.5 61.95))",Otter,0.925,Greenland Sea,52A3,7604:110:394:4,61.975,-40.475
"POLYGON ((-25.8 67.6,-25.8 67.65,-25.75 67.65,-25.75 67.6,-25.8 67.6))",Otter,38.0825,Greenland Sea,64C4,7602:475:467:2,67.625,-25.775
"POLYGON ((-35.4 64.35,-35.4 64.4,-35.35 64.4,-35.35 64.35,-35.4 64.35))",Otter,15.035,Greenland Sea,57B4,7603:245:133:4,64.375,-35.375
"POLYGON ((-30.45 66.95,-30.45 67.0,-30.4 67.0,-30.4 66.95,-30.45 66.95))",Otter,0.456,Greenland Sea,62B9,7603:360:394:3,66.975,-30.425
"POLYGON ((-38.2 63.45,-38.2 63.5,-38.15 63.5,-38.15 63.45,-38.2 63.45))",Otter,0.9,Greenland Sea,55B1,7603:238:141:4,63.475,-38.175
"POLYGON ((-25.7 67.75,-25.7 67.8,-25.65 67.8,-25.65 67.75,-25.7 67.75))",Otter,25.26,Greenland Sea,64C4,7602:475:476:4,67.775,-25.675
"POLYGON ((-29.55 65.85,-29.55 65.9,-29.5 65.9,-29.5 65.85,-29.55 65.85))",Otter,4.45,Greenland Sea,60C0,7602:459:485:3,65.875,-29.525
"POLYGON ((-39.75 63.35,-39.75 63.4,-39.7 63.4,-39.7 63.35,-39.75 63.35))",Otter,0.9,Greenland Sea,55B0,7603:239:237:3,63.375,-39.725
"POLYGON ((-25.35 68.1,-25.35 68.15,-25.3 68.15,-25.3 68.1,-25.35 68.1))",Otter,4.89,Greenland Sea,65C4,7602:485:113:1,68.125,-25.325
"POLYGON ((-40 62.55,-40 62.6,-39.95 62.6,-39.95 62.55,-40 62.55))",Otter,0.75,Greenland Sea,54B0,7603:229:459:4,62.575,-39.975
